4.152908178140739537e-01 4.122308828528338798e-01 9.927234820432090379e-01
4.014932637807661631e-01 3.684746391959539680e-01 9.405378792445973080e-01
3.841621376522765807e-01 3.319021766837805254e-01 9.237822818464012098e-01
3.367101732498605227e-01 2.699921923401116808e-01 9.174976569103401314e-01
3.055431695709095452e-01 2.072541003316520913e-01 9.314609396857438384e-01
2.542338463418723493e-01 8.413518030991715135e-02 1.025994707583616883e+00
1.825357593118839272e-01 9.209902041308400122e-02 1.204894229988474619e+00
1.440731516322871497e-01 1.396788688831488712e-01 1.331994064308020365e+00
1.837550260138192115e-01 2.966503858089850065e-01 1.410157000662706883e+00
2.743453544108809261e-01 4.094503315818036060e-01 1.396696236132910052e+00
3.312229613537818196e-01 4.851497304550179135e-01 1.275433667843497876e+00
4.179231407210437510e-01 5.054613118802755434e-01 1.193107520661508048e+00
4.279380349019019647e-01 4.644990501261219151e-01 1.111741336033537753e+00
4.385116106209755449e-01 4.613980211395948272e-01 1.046210809795523389e+00
4.416054504544665305e-01 4.636996740687810425e-01 9.854897354538735277e-01
4.473478270888785469e-01 4.196435084068221855e-01 9.243934389852409561e-01
4.461766267918426121e-01 3.948449128115707474e-01 8.703940289105365213e-01
3.989262833311587042e-01 3.543684533535805259e-01 8.374257073623251335e-01
3.798923848970384709e-01 2.607054455349505639e-01 8.413052849146666068e-01
3.145737189914929455e-01 1.871624462751916018e-01 8.754001171407519433e-01
2.406319987170639774e-01 8.640068010535957577e-02 1.013331883382957210e+00
1.745640004390799638e-01 3.728010302114075081e-02 1.207575039989170262e+00
1.267402083761567655e-01 1.554935768439237032e-01 1.382807510099773873e+00
1.729040743314627926e-01 3.362508266593136619e-01 1.477879927522921299e+00
2.616386112698113608e-01 4.633314302652037919e-01 1.426870107054463821e+00
3.546542617949187681e-01 5.444312668886941431e-01 1.287215855173965195e+00
4.086021218152887657e-01 5.424449780067781557e-01 1.190149806210741179e+00
4.612201099219537248e-01 5.083160808533467856e-01 1.096620151361996420e+00
4.767883899263492542e-01 5.132537096748280847e-01 1.041878842682137485e+00
4.931061572669139248e-01 5.259770313465719216e-01 9.497817392367899902e-01
4.921146735354005597e-01 5.057348243552877154e-01 9.105908222807326258e-01
4.951319866100488132e-01 5.048616447582150446e-01 8.337766715465020351e-01
5.001533012408543311e-01 5.370487119067833826e-01 8.087994739378077114e-01
5.312264251990354014e-01 5.268465410140515948e-01 7.487812424831471469e-01
5.189911195469150140e-01 5.426646806945221169e-01 7.364985247552594538e-01
5.377595014424529918e-01 5.820779003647583716e-01 7.051334306267834640e-01
5.525449600285494700e-01 6.129842877626477948e-01 6.826237803045047681e-01
5.884374175355844283e-01 7.015194991120639045e-01 6.883615700441152452e-01
6.416774867861286813e-01 7.717997827001793487e-01 7.181289577980735084e-01
7.355711382801368714e-01 9.256909282893863722e-01 8.239041218898126573e-01
8.148945301246850459e-01 1.034649310810761502e+00 1.013748358238716563e+00
9.024456974942387522e-01 1.035349275600738972e+00 1.355082842006859689e+00
9.232442348855318670e-01 7.696355458577702757e-01 1.589894414246825427e+00
7.814148247687313642e-01 4.693853079571782549e-01 1.522130715496511133e+00
6.307753416106789413e-01 3.882031168734940141e-01 1.374473542028601392e+00
5.386023113135172125e-01 3.864258225664187751e-01 1.237233449343910774e+00
4.695007151483932550e-01 3.979674578774091698e-01 1.144696910519409583e+00
4.108781017752972664e-01 3.879184803346724664e-01 1.082444632029921472e+00
3.864622326324288482e-01 3.601559109912241263e-01 1.036295242538033179e+00
3.656595513216250870e-01 3.262236369796717161e-01 9.917299780680179921e-01
3.436275759728978363e-01 2.772905981480384696e-01 9.873472828978133720e-01
2.982337952803036374e-01 2.144554212984057240e-01 1.022527143954196971e+00
2.578472129605072771e-01 1.628886221309934490e-01 1.074093219279161460e+00
2.054461546565380381e-01 1.532055744143913378e-01 1.184889112047578852e+00
1.920516442741049823e-01 1.741503191967900543e-01 1.283214263206619687e+00
1.971516251277151410e-01 2.587472719930971610e-01 1.354984320709992307e+00
2.489417265331169138e-01 3.511979630326019786e-01 1.359929590942674071e+00
2.936748998716554038e-01 4.288813696212664395e-01 1.289280944235852822e+00
3.817528883366254067e-01 4.023959150963009601e-01 1.214674632485212014e+00
3.699632189526971260e-01 4.350062816898156437e-01 1.146559916895279141e+00
4.130666172806385927e-01 4.299858424068710439e-01 1.074691611572649919e+00
3.972966205711803700e-01 3.902335989678070716e-01 1.021550220689134703e+00
3.857762221177771234e-01 3.541092204292719536e-01 9.808934202646557576e-01
3.501675694396110261e-01 2.798889863423881796e-01 9.623556184239692168e-01
3.249799732597474233e-01 2.640400873273900384e-01 9.763919149831343791e-01
2.799688161083128124e-01 1.755342381132130036e-01 9.942071444278969272e-01
2.244286221342622345e-01 1.117548042822684301e-01 1.121492952055116898e+00
1.849005416153076953e-01 1.225571740116159491e-01 1.262303376459854132e+00
1.817013248946598158e-01 2.272655796606812828e-01 1.336767683673664608e+00
2.195581675123442211e-01 3.604391374287482241e-01 1.380531366629559553e+00
2.826517121397122412e-01 4.467997455947982921e-01 1.313399057737254738e+00
3.415085076512330842e-01 4.617761154959990622e-01 1.240942372886771894e+00
4.051213294567766465e-01 4.652690490773642162e-01 1.148541237322193265e+00
4.045262735110964902e-01 4.199486529378799737e-01 1.097581313205177711e+00
4.173377031805681203e-01 4.182647044917073842e-01 1.004163262415847413e+00
4.045875465133230153e-01 3.993740765180530117e-01 9.877933831321437097e-01
3.817121102426883072e-01 3.611075883448453538e-01 9.463886696106278418e-01
3.823095588525821098e-01 3.015518754379340471e-01 8.966703521053641657e-01
3.111268500459721809e-01 2.395427951296412172e-01 9.286943099978740568e-01
2.650996499839607390e-01 1.223734895819030832e-01 1.008409609104534255e+00
2.036736673475341985e-01 1.028455729846263489e-01 1.124358073978496408e+00
1.766667628925295830e-01 1.567402778113383965e-01 1.284659432508130195e+00
1.802754717439109533e-01 2.430255103510852166e-01 1.394024271979728669e+00
2.147146633726469411e-01 3.704781263603434960e-01 1.404926704646025870e+00
3.190335635860037100e-01 4.576968698409136782e-01 1.323907647300206047e+00
3.762428492402570823e-01 4.726082363160453714e-01 1.221366077569563391e+00
4.088105344276404263e-01 4.846271680938952220e-01 1.118651636719885545e+00
4.182785647764553083e-01 4.467940978809852304e-01 1.070505486790118033e+00
4.324685889141087758e-01 4.456901014931376470e-01 1.010147693822287307e+00
4.308230382481315068e-01 4.235052671809002578e-01 9.565595594489358922e-01
4.314031028207095941e-01 3.874965087275547559e-01 8.856749474029221858e-01
3.913971535091014253e-01 3.382650613818658503e-01 8.740665172533507166e-01
3.542222155491747126e-01 2.893958334790086573e-01 8.875769140685892955e-01
2.868521851963639624e-01 1.712253938576317469e-01 9.405416936752555301e-01
2.477570965613645482e-01 8.037666718609752514e-02 1.037709586889082214e+00
1.707000493963360677e-01 4.939431450354083569e-02 1.178978518007369747e+00
1.345778070043946728e-01 1.692728894010983309e-01 1.370967825179422395e+00
